INVENTORY_ID,PRODUCT_ID,WAREHOUSE_ID,STOCK_LEVEL,RESTOCK_DATE,SUPPLIER_ID,STORAGE_CONDITION,INVENTORY_STATUS,LAST_AUDIT_DATE,REORDER_LEVEL,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT,DISCOUNTS,SAFETY_STOCK,AVERAGE_MONTHLY_DEMAND,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
12263,prod-00929,16,1007,2024-06-22,34,Frozen,in-stock,2024-05-20 14:56:40.660 Z,108,1007,"2,8617276155673200",5281,"2,4889759081348200","20,97723397769190",93,730,2024-05-08,2024-08-03
12404,prod-00929,2,4069,2024-01-07,15,Frozen,backordered,2024-04-26 14:56:40.660 Z,404,4069,"2,4301100089549600",9287,"23,973280258992700","11,600384053966600",154,885,2023-09-22,2024-02-23
13000,prod-00929,24,2767,2024-09-01,2,Temperature Controlled,backordered,2024-08-17 14:56:40.664 Z,454,2767,"3,1967425029062800",6874,"42,79776187364270","21,230341188416200",158,96,2024-05-05,2024-10-06
13123,prod-00929,38,2005,2024-01-19,92,Frozen,backordered,2024-05-01 14:56:40.664 Z,533,2005,"2,0306340520126600",4513,"47,058626051208500","9,950238246936340",466,502,2023-08-18,2024-02-27
15739,prod-00929,47,2731,2024-12-15,63,Ambient,in-stock,2024-07-20 14:56:40.680 Z,693,2731,"1,2443291595167500",9569,"26,874520940165000","7,184144305591470",460,549,2024-09-12,2025-02-04
15831,prod-00929,18,4097,2024-03-29,66,Frozen,in-stock,2024-07-30 14:56:40.680 Z,635,4097,"2,799108476916190",2035,"47,407984855343700","22,97789053105070",94,458,2024-01-14,2024-06-05
16248,prod-00929,29,2777,2024-06-20,65,Temperature Controlled,backordered,2024-08-20 14:56:40.683 Z,890,2777,"3,777518249326000",9078,"26,98961994563280","26,304783639879500",187,273,2024-05-05,2024-08-06
18061,prod-00929,12,768,2024-10-11,63,Frozen,backordered,2024-07-11 14:56:40.716 Z,630,768,"4,090341626468660",1467,"31,34993747310320","10,579236249983500",384,454,2024-07-21,2024-11-11
19303,prod-00929,30,2608,2024-11-12,24,Temperature Controlled,in-stock,2024-07-06 14:56:40.732 Z,398,2608,"4,9991052407150400",7021,"15,709195475567500","15,966025910329700",402,304,2024-08-25,2024-12-30
19869,prod-00929,6,1169,2024-08-25,60,Temperature Controlled,in-stock,2024-03-29 14:56:40.736 Z,568,1169,"4,985247843978310",4261,"40,48104834376500","10,200714821128700",120,120,2024-03-10,2024-10-08
19,prod-00146,49,429,2024-03-20,80,Temperature Controlled,backordered,2024-08-14 14:56:40.567 Z,196,429,"2,685738141452870",2942,"45,518761314275300","22,090141675848100",445,485,2023-11-22,2024-05-30
216,prod-00146,37,4296,2024-07-10,53,Ambient,backordered,2024-03-30 14:56:40.568 Z,562,4296,"1,3287222548968300",5770,"8,922997275168400","28,74160910505000",114,602,2024-03-05,2024-08-17
510,prod-00146,12,4905,2024-02-08,80,Ambient,in-stock,2024-03-28 14:56:40.570 Z,969,4905,"1,3806928885876900",3513,"36,51714151772380","21,20212620996400",227,513,2023-09-18,2024-05-07
1864,prod-00146,12,1902,2024-07-15,87,Ambient,backordered,2024-07-29 14:56:40.577 Z,327,1902,"2,2618760778131800",3913,"48,71858884445350","21,131218702490600",468,202,2024-01-31,2024-09-05
2660,prod-00146,18,1916,2024-07-03,100,Frozen,backordered,2024-04-25 14:56:40.581 Z,743,1916,"2,736973576241640",5441,"47,25407243425850","7,9929347828963800",132,228,2024-05-06,2024-09-18
4048,prod-00146,31,1348,2024-08-04,15,Temperature Controlled,in-stock,2024-05-28 14:56:40.589 Z,875,1348,"3,9722752964613000",1630,"31,21881390673770","20,236875664029700",310,990,2024-03-21,2024-10-27
4555,prod-00146,13,2247,2024-09-03,17,Temperature Controlled,backordered,2024-08-25 14:56:40.592 Z,611,2247,"4,782770616700000",7720,"11,441070182614300","24,722224312640200",106,863,2024-05-06,2024-11-13
6139,prod-00146,43,4270,2024-01-12,31,Temperature Controlled,backordered,2024-03-16 14:56:40.607 Z,178,4270,"2,4683757751445000",1161,"19,138023767094000","11,727757104079800",275,182,2023-12-10,2024-03-04
7086,prod-00146,8,3904,2024-09-13,34,Frozen,in-stock,2024-04-14 14:56:40.616 Z,782,3904,"3,079055780957440",2380,"31,89345841730790","21,284323242253200",475,827,2024-05-26,2024-11-09
7202,prod-00146,7,1873,2024-05-08,95,Ambient,in-stock,2024-03-16 14:56:40.617 Z,786,1873,"3,2842837011578900",9536,"5,173442268170080","19,16428111310450",70,860,2023-12-12,2024-07-24
8147,prod-00146,40,4632,2024-07-13,44,Ambient,backordered,2024-03-13 14:56:40.626 Z,250,4632,"3,5185479183499700",5338,"5,216562661903960","19,244191430409600",162,180,2024-06-06,2024-08-14
8170,prod-00146,6,78,2024-12-14,80,Ambient,in-stock,2024-08-13 14:56:40.626 Z,431,78,"2,9109593993574000",4770,"21,407279217403600","5,770597913732400",29,210,2024-10-28,2025-02-11
9706,prod-00146,17,994,2024-01-01,4,Temperature Controlled,backordered,2024-07-02 14:56:40.640 Z,73,994,"2,3719263181162900",1672,"9,602682046166900","14,450454843743000",314,655,2023-08-22,2024-03-06
11244,prod-00146,19,2484,2024-06-07,34,Frozen,backordered,2024-05-13 14:56:40.653 Z,353,2484,"3,8133875100373",5619,"39,55580865444930","11,108902975048000",334,167,2024-01-22,2024-09-04
12315,prod-00146,4,1765,2024-03-21,63,Ambient,in-stock,2024-05-08 14:56:40.660 Z,980,1765,"3,2099007737693300",9257,"42,72545194204430","25,469823474391400",410,345,2023-10-21,2024-06-09
13651,prod-00146,35,3633,2024-07-26,38,Frozen,backordered,2024-02-29 14:56:40.667 Z,922,3633,"4,644148958598670",2066,"46,43375570396140","1,564710603340340",280,21,2024-05-31,2024-09-17
13655,prod-00146,23,1621,2024-12-30,23,Temperature Controlled,backordered,2024-04-30 14:56:40.667 Z,271,1621,"2,8425408123610200",7558,"47,0914194921212","2,9815209901582200",27,746,2024-10-21,2025-03-25
14083,prod-00146,32,257,2024-10-21,32,Frozen,backordered,2024-07-20 14:56:40.670 Z,381,257,"1,3020287457787300",4050,"42,98492898717530","6,758148219643220",427,97,2024-06-26,2024-11-28
15927,prod-00146,5,2896,2024-05-05,27,Frozen,backordered,2024-03-24 14:56:40.681 Z,296,2896,"1,4361097075211400",6837,"6,045124635465040","0,8864926102550100",109,324,2024-01-27,2024-08-02
16395,prod-00146,39,4290,2024-09-20,25,Ambient,in-stock,2024-04-28 14:56:40.700 Z,696,4290,"1,2676657583141300",6279,"26,175416211754900","15,547523401210900",325,15,2024-05-20,2024-11-09
16721,prod-00146,11,2515,2024-04-05,99,Ambient,backordered,2024-07-11 14:56:40.703 Z,751,2515,"2,5847139140871700",3046,"44,15820221453280","5,32131834576755",285,226,2023-11-01,2024-06-05
16769,prod-00146,7,3959,2024-09-29,82,Frozen,backordered,2024-05-08 14:56:40.703 Z,125,3959,"4,5459390282878100",9069,"11,128836699373600","17,66114585104080",407,486,2024-08-30,2024-11-11
17037,prod-00146,4,4714,2024-07-07,25,Temperature Controlled,in-stock,2024-06-06 14:56:40.706 Z,743,4714,"2,7039114120931500",2145,"13,676826906923300","8,331474629385640",499,407,2024-05-22,2024-08-16
20,prod-00703,50,1741,2024-12-23,2,Frozen,backordered,2024-07-13 14:56:40.567 Z,220,1741,"1,08110175712588",1540,"21,52640846147760","3,5958257912973800",195,415,2024-10-20,2025-03-09
1517,prod-00703,2,1110,2024-01-16,80,Frozen,in-stock,2024-08-18 14:56:40.576 Z,94,1110,"1,0078882464053500",7551,"45,657481610730000","3,3132074575242400",280,642,2023-11-12,2024-03-21
1712,prod-00703,46,1903,2024-04-09,35,Temperature Controlled,backordered,2024-08-21 14:56:40.576 Z,398,1903,"4,483952542269140",871,"6,528545665966420","10,325253031170200",196,799,2023-11-13,2024-06-16
2076,prod-00703,21,4127,2024-03-09,2,Temperature Controlled,in-stock,2024-07-14 14:56:40.578 Z,337,4127,"3,8573598120727000",8159,"18,5442503464601","16,98408162451330",378,867,2023-09-22,2024-05-09
2181,prod-00703,38,4887,2024-06-18,15,Temperature Controlled,in-stock,2024-06-25 14:56:40.579 Z,623,4887,"1,6288269815144500",810,"29,032053394638200","29,84261976212140",389,266,2024-01-21,2024-08-25
3687,prod-00703,28,2814,2024-05-07,72,Temperature Controlled,backordered,2024-07-14 14:56:40.586 Z,230,2814,"1,0352919810762300",4445,"48,18224762382090","10,504238672701800",209,910,2024-03-31,2024-06-18
5799,prod-00703,27,4105,2024-07-25,73,Temperature Controlled,backordered,2024-05-23 14:56:40.604 Z,179,4105,"4,0502582971806800",919,"49,782159231468200","28,1463225847319",206,114,2024-03-09,2024-09-04
6696,prod-00703,38,1635,2024-03-18,31,Temperature Controlled,backordered,2024-05-11 14:56:40.612 Z,564,1635,"3,214805135737180",8565,"42,191070098251300","13,849874521963000",389,935,2023-09-22,2024-04-28
8303,prod-00703,38,3578,2024-12-04,62,Frozen,backordered,2024-05-24 14:56:40.627 Z,646,3578,"4,839098091995120",6146,"31,296500397926400","24,828231505458300",185,540,2024-06-09,2025-01-12
8535,prod-00703,37,3581,2024-08-24,42,Frozen,in-stock,2024-07-03 14:56:40.629 Z,196,3581,"1,7082634051401600",8072,"14,67372732946510","8,866321188167140",61,209,2024-05-29,2024-11-17
10631,prod-00703,9,2717,2024-09-23,63,Ambient,in-stock,2024-03-17 14:56:40.648 Z,227,2717,"3,4862221751470900",4573,"4,970658587429750","8,2017168423325",345,409,2024-07-04,2024-11-13
11925,prod-00703,26,4902,2024-10-04,26,Ambient,in-stock,2024-06-17 14:56:40.658 Z,590,4902,"3,072608568993800",1657,"45,69048183199950","19,01903303586030",490,296,2024-08-31,2024-11-20
13072,prod-00703,6,1637,2024-08-03,100,Temperature Controlled,backordered,2024-05-01 14:56:40.664 Z,936,1637,"4,332983269317170",5527,"23,04164136597970","22,80798131533270",317,932,2024-05-27,2024-09-14
14150,prod-00703,9,4413,2024-03-08,4,Frozen,in-stock,2024-04-20 14:56:40.670 Z,736,4413,"2,6953762951156700",9656,"44,52347430628500","18,164535694004700",470,327,2024-01-02,2024-05-10
14410,prod-00703,12,3273,2024-10-05,74,Ambient,backordered,2024-04-07 14:56:40.672 Z,270,3273,"3,243839919989070",82,"15,129775830274000","4,410745355555070",487,128,2024-06-26,2024-12-15
15690,prod-00703,5,13,2024-09-21,98,Frozen,in-stock,2024-06-29 14:56:40.679 Z,982,13,"2,5145362558964100",6117,"4,154995112633100","25,799054114791000",84,33,2024-05-09,2024-10-30
16607,prod-00703,16,4757,2024-02-01,53,Temperature Controlled,backordered,2024-05-14 14:56:40.702 Z,84,4757,"4,135414634045050",4558,"47,6475215890419","12,65092638947190",359,156,2024-01-01,2024-03-06
17679,prod-00703,22,51,2024-04-21,4,Frozen,backordered,2024-05-03 14:56:40.712 Z,102,51,"4,769604391034320",7652,"21,56206443888490","19,019704929190500",465,488,2023-10-26,2024-05-22
19159,prod-00703,30,3881,2024-06-16,76,Frozen,backordered,2024-06-05 14:56:40.726 Z,209,3881,"1,9204862558163300",1340,"4,718996643879370","13,979154250478000",296,495,2024-04-24,2024-07-20
21,prod-00086,10,447,2024-06-28,95,Temperature Controlled,backordered,2024-08-07 14:56:40.567 Z,213,447,"4,07153248927562",4889,"23,40079919725600","20,185595200532800",75,378,2024-01-21,2024-09-12
445,prod-00086,1,92,2024-03-31,23,Temperature Controlled,backordered,2024-05-17 14:56:40.569 Z,883,92,"2,593145054139170",7924,"47,24107332716810","29,84587810743310",479,598,2024-01-22,2024-05-15
945,prod-00086,47,2216,2024-07-09,39,Temperature Controlled,backordered,2024-03-11 14:56:40.572 Z,927,2216,"4,956574443501320",9589,"5,026580897677790","3,1079534003693500",134,681,2024-05-26,2024-08-13
1024,prod-00086,42,1659,2024-11-15,66,Frozen,backordered,2024-07-01 14:56:40.573 Z,681,1659,"4,898714040558590",3320,"3,3976771398393900","18,36887594545240",435,141,2024-06-12,2025-01-28
1412,prod-00086,16,830,2024-10-26,27,Frozen,in-stock,2024-04-12 14:56:40.575 Z,681,830,"3,080470323481910",681,"18,930972332300200","5,544835348576000",398,784,2024-08-28,2024-12-14
2408,prod-00086,33,3300,2024-10-24,23,Ambient,backordered,2024-04-01 14:56:40.580 Z,455,3300,"4,756829796167680",4935,"32,21963670393560","15,773179661284900",343,471,2024-08-03,2025-01-11
2481,prod-00086,7,3272,2024-03-02,86,Temperature Controlled,in-stock,2024-03-11 14:56:40.580 Z,122,3272,"2,7657217124735900",3025,"46,98758630377490","6,250547059726210",113,82,2024-01-30,2024-05-01
3937,prod-00086,36,234,2024-05-25,34,Temperature Controlled,in-stock,2024-06-15 14:56:40.588 Z,778,234,"3,7390491542743000",3982,"43,55333106359030","27,581609103734700",317,424,2024-02-28,2024-07-22
4416,prod-00086,47,1267,2024-12-18,15,Frozen,backordered,2024-03-16 14:56:40.591 Z,257,1267,"1,7742605424349700",4032,"21,271043353187300","12,168704978163800",43,547,2024-10-01,2025-01-25
4775,prod-00086,39,110,2024-01-02,4,Ambient,in-stock,2024-06-27 14:56:40.593 Z,794,110,"4,857338971303910",7613,"34,13316223995370","4,2058582137466300",169,710,2023-10-07,2024-03-12
5622,prod-00086,8,3467,2024-09-25,89,Temperature Controlled,in-stock,2024-04-21 14:56:40.602 Z,762,3467,"1,177373289139350",8035,"18,79590746205950","21,282367586947200",224,386,2024-05-16,2024-12-06
6827,prod-00086,46,42,2024-06-11,58,Ambient,backordered,2024-04-11 14:56:40.613 Z,97,42,"4,715603008883000",4751,"49,790143390615600","4,729956877239530",268,183,2024-02-06,2024-08-11
8027,prod-00086,24,2182,2024-08-31,28,Frozen,in-stock,2024-06-17 14:56:40.624 Z,393,2182,"3,4684703962733000",6575,"13,765697530665000","1,8154838192649100",265,759,2024-05-24,2024-10-27
8739,prod-00086,45,1325,2024-06-19,75,Ambient,backordered,2024-03-05 14:56:40.631 Z,470,1325,"3,5664984336121300",9348,"14,812228808324300","21,387735896192800",88,79,2023-12-28,2024-08-19
8804,prod-00086,11,823,2024-12-14,59,Frozen,in-stock,2024-05-09 14:56:40.631 Z,643,823,"3,0844230119733500",6785,"36,93807729137650","20,433464254010300",444,933,2024-09-07,2025-01-13
10029,prod-00086,30,4579,2024-05-07,73,Frozen,in-stock,2024-03-21 14:56:40.643 Z,225,4579,"4,817945070063390",305,"25,05783455899510","15,997257209300700",173,211,2024-01-02,2024-07-22
11153,prod-00086,15,3129,2024-01-30,43,Ambient,in-stock,2024-03-27 14:56:40.652 Z,470,3129,"4,206934653679330",2626,"29,518710212165000","18,464871518302100",334,447,2023-12-04,2024-03-22
12314,prod-00086,40,3939,2024-08-01,81,Ambient,backordered,2024-07-02 14:56:40.660 Z,600,3939,"3,286146338498500",9196,"42,231328439789200","11,324287566409900",359,974,2024-04-19,2024-10-24
16919,prod-00086,26,507,2024-09-20,70,Ambient,in-stock,2024-06-23 14:56:40.705 Z,438,507,"2,503458108474190",5664,"42,38867044432280","10,868206173689200",324,270,2024-08-08,2024-11-15
17086,prod-00086,40,1803,2024-01-03,27,Temperature Controlled,backordered,2024-04-25 14:56:40.706 Z,514,1803,"1,3437120626427500",6969,"25,637924144370700","0,8805980476900070",70,807,2023-07-08,2024-03-28
17286,prod-00086,40,4376,2024-12-14,21,Frozen,backordered,2024-04-04 14:56:40.709 Z,868,4376,"1,525336742448520",3894,"15,086791927867600","18,66519640544590",58,511,2024-08-02,2025-01-26
18246,prod-00086,30,4318,2024-05-02,60,Ambient,backordered,2024-04-03 14:56:40.717 Z,595,4318,"3,959037662051770",2875,"17,9294456919196","13,215775251750400",322,398,2023-12-26,2024-06-10
22,prod-00515,30,339,2024-02-07,65,Frozen,backordered,2024-04-21 14:56:40.567 Z,554,339,"2,8223724633624000",771,"37,38188314082060","19,139474396784000",398,879,2023-11-12,2024-03-08
1561,prod-00515,50,1471,2024-08-08,98,Frozen,backordered,2024-06-29 14:56:40.576 Z,928,1471,"4,576510885710400",8161,"19,3629200142376","11,01543455404500",485,207,2024-03-26,2024-09-09
1785,prod-00515,23,2538,2024-04-11,83,Ambient,backordered,2024-03-18 14:56:40.577 Z,319,2538,"4,373273808300840",577,"2,751604397829750","9,837657857438750",456,478,2023-11-28,2024-05-20
2185,prod-00515,3,232,2024-09-14,54,Ambient,backordered,2024-08-07 14:56:40.579 Z,151,232,"4,722549688474520",8464,"0,5852664627752850","19,43627121195090",158,620,2024-03-21,2024-11-04
2562,prod-00515,46,3035,2024-04-08,49,Temperature Controlled,backordered,2024-04-15 14:56:40.581 Z,963,3035,"2,2581969060132600",1348,"35,253837631013100","2,587532414895740",57,83,2024-01-04,2024-06-30
4090,prod-00515,33,219,2024-05-03,92,Frozen,in-stock,2024-03-06 14:56:40.589 Z,956,219,"3,1516112378286800",4192,"10,714593679628500","25,82988459196300",112,167,2024-01-04,2024-06-21
4751,prod-00515,50,4110,2024-02-20,17,Frozen,in-stock,2024-06-18 14:56:40.593 Z,147,4110,"1,0174570511264800",1249,"39,83404273075560","9,692842868225090",173,122,2023-09-29,2024-05-11
6418,prod-00515,48,2926,2024-03-28,10,Temperature Controlled,backordered,2024-05-02 14:56:40.610 Z,557,2926,"4,252770421214930",4984,"49,95896713418700","11,453978917946600",221,412,2024-01-15,2024-05-30
7814,prod-00515,32,2159,2024-03-22,84,Temperature Controlled,backordered,2024-06-19 14:56:40.623 Z,284,2159,"1,6776484240251200",4914,"25,464547465592400","14,789354700605400",31,748,2023-10-11,2024-04-21
7940,prod-00515,5,1580,2024-02-08,92,Ambient,in-stock,2024-07-19 14:56:40.624 Z,775,1580,"4,648151406074710",4968,"22,68661319263710","28,58803470178620",190,425,2023-09-22,2024-04-11
8415,prod-00515,9,1650,2024-05-27,17,Temperature Controlled,in-stock,2024-03-27 14:56:40.628 Z,704,1650,"2,1308661245377200",6755,"17,36322383451280","9,644368033444460",492,425,2024-03-08,2024-08-15
13366,prod-00515,34,4887,2024-09-12,49,Frozen,backordered,2024-04-18 14:56:40.666 Z,221,4887,"1,6872559087156900",979,"43,44095550499100","10,21000291570590",335,289,2024-04-09,2024-10-26
13613,prod-00515,44,1802,2024-11-03,67,Ambient,in-stock,2024-05-11 14:56:40.667 Z,972,1802,"1,3580656583819900",5180,"47,717991516795400","12,626812718288900",342,48,2024-06-23,2025-01-29
14413,prod-00515,12,3951,2024-07-22,32,Frozen,backordered,2024-08-25 14:56:40.672 Z,818,3951,"1,4399845413690400",2430,"49,69638991379940","0,1559716849787290",301,97,2024-04-16,2024-09-15
14565,prod-00515,25,2904,2024-07-06,91,Temperature Controlled,backordered,2024-07-29 14:56:40.673 Z,170,2904,"2,1346455349716800",8381,"12,67419355900560","2,1649648334664400",319,359,2024-02-06,2024-09-19
14683,prod-00515,4,4674,2024-06-19,47,Temperature Controlled,in-stock,2024-03-31 14:56:40.673 Z,499,4674,"2,999246773154290",7350,"35,65465228173910","14,789392279335100",362,258,2024-02-29,2024-08-02
15920,prod-00515,17,211,2024-04-19,57,Frozen,in-stock,2024-03-02 14:56:40.681 Z,234,211,"1,288509291519530",2331,"25,286177138099500","18,199019341308900",175,860,2023-11-25,2024-05-26
23,prod-00109,21,2252,2024-09-07,23,Temperature Controlled,in-stock,2024-03-02 14:56:40.567 Z,850,2252,"1,1106666498476400",5942,"27,217675999498700","1,2576279009896200",88,325,2024-04-28,2024-11-27
282,prod-00109,40,813,2024-02-04,70,Ambient,backordered,2024-06-02 14:56:40.568 Z,458,813,"1,7808251762312300",900,"41,50290104073010","16,01733417714760",376,44,2023-09-28,2024-03-12
2614,prod-00109,18,4729,2024-09-30,13,Frozen,in-stock,2024-06-04 14:56:40.581 Z,220,4729,"2,8668705970264300",152,"17,716863965649300","16,143585981822500",477,904,2024-04-30,2024-12-21
3746,prod-00109,29,4319,2024-01-07,73,Ambient,in-stock,2024-07-21 14:56:40.587 Z,103,4319,"3,592123585062010",1212,"42,79327219679750","29,042196724370800",135,944,2023-09-17,2024-03-20
5043,prod-00109,14,277,2024-01-08,38,Temperature Controlled,in-stock,2024-06-11 14:56:40.594 Z,967,277,"2,969740108477230",6,"3,8168101140153900","7,334588306874850",471,481,2023-10-21,2024-04-06
6384,prod-00109,45,4364,2024-09-16,30,Frozen,in-stock,2024-03-28 14:56:40.609 Z,345,4364,"2,89272011010864",656,"6,18289532777964","8,158220663274020",57,307,2024-07-27,2024-10-28
7777,prod-00109,42,11,2024-09-04,93,Temperature Controlled,in-stock,2024-05-16 14:56:40.622 Z,804,11,"4,355093147305280",5103,"34,461245511871800","2,086119670145710",438,117,2024-08-03,2024-10-21
8554,prod-00109,21,3167,2024-02-13,61,Ambient,in-stock,2024-07-15 14:56:40.629 Z,544,3167,"4,066412523521970",5596,"48,58214624957840","9,695460786468650",339,480,2023-11-13,2024-03-26
9486,prod-00109,17,3623,2024-12-02,32,Temperature Controlled,backordered,2024-05-09 14:56:40.638 Z,814,3623,"2,2742438635204700",2629,"36,86411490768250","11,448099074736100",61,665,2024-09-16,2025-02-20
10378,prod-00109,21,4841,2024-09-14,86,Frozen,backordered,2024-07-18 14:56:40.646 Z,616,4841,"2,8105616964441300",5793,"25,881471270317100","8,717011617327060",208,580,2024-06-03,2024-10-29
12124,prod-00109,21,3261,2024-05-15,99,Temperature Controlled,in-stock,2024-03-03 14:56:40.659 Z,560,3261,"1,241246073416910",9629,"43,12033642054460","17,942504411321600",169,682,2023-12-14,2024-06-14
15347,prod-00109,48,3365,2024-10-08,26,Ambient,in-stock,2024-07-21 14:56:40.677 Z,637,3365,"1,4251134827512800",9197,"44,04418246989730","1,0817919611795400",342,193,2024-07-11,2024-11-16
