INVENTORY_ID,REORDER_LEVEL,PRODUCT_ID,QUANTITY_IN_STOCK,WAREHOUSE_ID,RATING,STOCK_LEVEL,SALES_VOLUME,RESTOCK_DATE,WEIGHT,SUPPLIER_ID,DISCOUNTS,STORAGE_CONDITION,SAFETY_STOCK,INVENTORY_STATUS,AVERAGE_MONTHLY_DEMAND,LAST_AUDIT_DATE,LAST_RESTOCK_DATE,NEXT_RESTOCK_DATE
8497,274,prod-00929,724,40,"4,813181425703080",724,5233,2024-02-04,"13,087522518912000",33,"28,25872988301880",Frozen,370,in-stock,832,2024-07-10 14:56:40.629 Z,2023-08-18,2024-03-11
10575,86,prod-00929,1321,1,"3,2705562307392900",1321,5331,2024-06-27,"14,231524049652700",31,"28,983648942530100",Ambient,487,in-stock,104,2024-03-14 14:56:40.648 Z,2024-04-10,2024-09-07
11704,979,prod-00929,4457,18,"1,8226972315623000",4457,7450,2024-08-12,"15,841729178688800",1,"7,125135852352850",Ambient,266,backordered,241,2024-07-25 14:56:40.656 Z,2024-04-16,2024-10-16
12263,108,prod-00929,1007,16,"2,8617276155673200",1007,5281,2024-06-22,"2,4889759081348200",34,"20,97723397769190",Frozen,93,in-stock,730,2024-05-20 14:56:40.660 Z,2024-05-08,2024-08-03
12404,404,prod-00929,4069,2,"2,4301100089549600",4069,9287,2024-01-07,"23,973280258992700",15,"11,600384053966600",Frozen,154,backordered,885,2024-04-26 14:56:40.660 Z,2023-09-22,2024-02-23
13000,454,prod-00929,2767,24,"3,1967425029062800",2767,6874,2024-09-01,"42,79776187364270",2,"21,230341188416200",Temperature Controlled,158,backordered,96,2024-08-17 14:56:40.664 Z,2024-05-05,2024-10-06
13123,533,prod-00929,2005,38,"2,0306340520126600",2005,4513,2024-01-19,"47,058626051208500",92,"9,950238246936340",Frozen,466,backordered,502,2024-05-01 14:56:40.664 Z,2023-08-18,2024-02-27
15739,693,prod-00929,2731,47,"1,2443291595167500",2731,9569,2024-12-15,"26,874520940165000",63,"7,184144305591470",Ambient,460,in-stock,549,2024-07-20 14:56:40.680 Z,2024-09-12,2025-02-04
15831,635,prod-00929,4097,18,"2,799108476916190",4097,2035,2024-03-29,"47,407984855343700",66,"22,97789053105070",Frozen,94,in-stock,458,2024-07-30 14:56:40.680 Z,2024-01-14,2024-06-05
16248,890,prod-00929,2777,29,"3,777518249326000",2777,9078,2024-06-20,"26,98961994563280",65,"26,304783639879500",Temperature Controlled,187,backordered,273,2024-08-20 14:56:40.683 Z,2024-05-05,2024-08-06
18061,630,prod-00929,768,12,"4,090341626468660",768,1467,2024-10-11,"31,34993747310320",63,"10,579236249983500",Frozen,384,backordered,454,2024-07-11 14:56:40.716 Z,2024-07-21,2024-11-11
19303,398,prod-00929,2608,30,"4,9991052407150400",2608,7021,2024-11-12,"15,709195475567500",24,"15,966025910329700",Temperature Controlled,402,in-stock,304,2024-07-06 14:56:40.732 Z,2024-08-25,2024-12-30
19869,568,prod-00929,1169,6,"4,985247843978310",1169,4261,2024-08-25,"40,48104834376500",60,"10,200714821128700",Temperature Controlled,120,in-stock,120,2024-03-29 14:56:40.736 Z,2024-03-10,2024-10-08
19,196,prod-00146,429,49,"2,685738141452870",429,2942,2024-03-20,"45,518761314275300",80,"22,090141675848100",Temperature Controlled,445,backordered,485,2024-08-14 14:56:40.567 Z,2023-11-22,2024-05-30
216,562,prod-00146,4296,37,"1,3287222548968300",4296,5770,2024-07-10,"8,922997275168400",53,"28,74160910505000",Ambient,114,backordered,602,2024-03-30 14:56:40.568 Z,2024-03-05,2024-08-17
510,969,prod-00146,4905,12,"1,3806928885876900",4905,3513,2024-02-08,"36,51714151772380",80,"21,20212620996400",Ambient,227,in-stock,513,2024-03-28 14:56:40.570 Z,2023-09-18,2024-05-07
1864,327,prod-00146,1902,12,"2,2618760778131800",1902,3913,2024-07-15,"48,71858884445350",87,"21,131218702490600",Ambient,468,backordered,202,2024-07-29 14:56:40.577 Z,2024-01-31,2024-09-05
2660,743,prod-00146,1916,18,"2,736973576241640",1916,5441,2024-07-03,"47,25407243425850",100,"7,9929347828963800",Frozen,132,backordered,228,2024-04-25 14:56:40.581 Z,2024-05-06,2024-09-18
4048,875,prod-00146,1348,31,"3,9722752964613000",1348,1630,2024-08-04,"31,21881390673770",15,"20,236875664029700",Temperature Controlled,310,in-stock,990,2024-05-28 14:56:40.589 Z,2024-03-21,2024-10-27
4555,611,prod-00146,2247,13,"4,782770616700000",2247,7720,2024-09-03,"11,441070182614300",17,"24,722224312640200",Temperature Controlled,106,backordered,863,2024-08-25 14:56:40.592 Z,2024-05-06,2024-11-13
6139,178,prod-00146,4270,43,"2,4683757751445000",4270,1161,2024-01-12,"19,138023767094000",31,"11,727757104079800",Temperature Controlled,275,backordered,182,2024-03-16 14:56:40.607 Z,2023-12-10,2024-03-04
7086,782,prod-00146,3904,8,"3,079055780957440",3904,2380,2024-09-13,"31,89345841730790",34,"21,284323242253200",Frozen,475,in-stock,827,2024-04-14 14:56:40.616 Z,2024-05-26,2024-11-09
7202,786,prod-00146,1873,7,"3,2842837011578900",1873,9536,2024-05-08,"5,173442268170080",95,"19,16428111310450",Ambient,70,in-stock,860,2024-03-16 14:56:40.617 Z,2023-12-12,2024-07-24
8147,250,prod-00146,4632,40,"3,5185479183499700",4632,5338,2024-07-13,"5,216562661903960",44,"19,244191430409600",Ambient,162,backordered,180,2024-03-13 14:56:40.626 Z,2024-06-06,2024-08-14
8170,431,prod-00146,78,6,"2,9109593993574000",78,4770,2024-12-14,"21,407279217403600",80,"5,770597913732400",Ambient,29,in-stock,210,2024-08-13 14:56:40.626 Z,2024-10-28,2025-02-11
9706,73,prod-00146,994,17,"2,3719263181162900",994,1672,2024-01-01,"9,602682046166900",4,"14,450454843743000",Temperature Controlled,314,backordered,655,2024-07-02 14:56:40.640 Z,2023-08-22,2024-03-06
11244,353,prod-00146,2484,19,"3,8133875100373",2484,5619,2024-06-07,"39,55580865444930",34,"11,108902975048000",Frozen,334,backordered,167,2024-05-13 14:56:40.653 Z,2024-01-22,2024-09-04
12315,980,prod-00146,1765,4,"3,2099007737693300",1765,9257,2024-03-21,"42,72545194204430",63,"25,469823474391400",Ambient,410,in-stock,345,2024-05-08 14:56:40.660 Z,2023-10-21,2024-06-09
13651,922,prod-00146,3633,35,"4,644148958598670",3633,2066,2024-07-26,"46,43375570396140",38,"1,564710603340340",Frozen,280,backordered,21,2024-02-29 14:56:40.667 Z,2024-05-31,2024-09-17
13655,271,prod-00146,1621,23,"2,8425408123610200",1621,7558,2024-12-30,"47,0914194921212",23,"2,9815209901582200",Temperature Controlled,27,backordered,746,2024-04-30 14:56:40.667 Z,2024-10-21,2025-03-25
14083,381,prod-00146,257,32,"1,3020287457787300",257,4050,2024-10-21,"42,98492898717530",32,"6,758148219643220",Frozen,427,backordered,97,2024-07-20 14:56:40.670 Z,2024-06-26,2024-11-28
15927,296,prod-00146,2896,5,"1,4361097075211400",2896,6837,2024-05-05,"6,045124635465040",27,"0,8864926102550100",Frozen,109,backordered,324,2024-03-24 14:56:40.681 Z,2024-01-27,2024-08-02
16395,696,prod-00146,4290,39,"1,2676657583141300",4290,6279,2024-09-20,"26,175416211754900",25,"15,547523401210900",Ambient,325,in-stock,15,2024-04-28 14:56:40.700 Z,2024-05-20,2024-11-09
16721,751,prod-00146,2515,11,"2,5847139140871700",2515,3046,2024-04-05,"44,15820221453280",99,"5,32131834576755",Ambient,285,backordered,226,2024-07-11 14:56:40.703 Z,2023-11-01,2024-06-05
16769,125,prod-00146,3959,7,"4,5459390282878100",3959,9069,2024-09-29,"11,128836699373600",82,"17,66114585104080",Frozen,407,backordered,486,2024-05-08 14:56:40.703 Z,2024-08-30,2024-11-11
17037,743,prod-00146,4714,4,"2,7039114120931500",4714,2145,2024-07-07,"13,676826906923300",25,"8,331474629385640",Temperature Controlled,499,in-stock,407,2024-06-06 14:56:40.706 Z,2024-05-22,2024-08-16
20,220,prod-00703,1741,50,"1,08110175712588",1741,1540,2024-12-23,"21,52640846147760",2,"3,5958257912973800",Frozen,195,backordered,415,2024-07-13 14:56:40.567 Z,2024-10-20,2025-03-09
1517,94,prod-00703,1110,2,"1,0078882464053500",1110,7551,2024-01-16,"45,657481610730000",80,"3,3132074575242400",Frozen,280,in-stock,642,2024-08-18 14:56:40.576 Z,2023-11-12,2024-03-21
1712,398,prod-00703,1903,46,"4,483952542269140",1903,871,2024-04-09,"6,528545665966420",35,"10,325253031170200",Temperature Controlled,196,backordered,799,2024-08-21 14:56:40.576 Z,2023-11-13,2024-06-16
2076,337,prod-00703,4127,21,"3,8573598120727000",4127,8159,2024-03-09,"18,5442503464601",2,"16,98408162451330",Temperature Controlled,378,in-stock,867,2024-07-14 14:56:40.578 Z,2023-09-22,2024-05-09
2181,623,prod-00703,4887,38,"1,6288269815144500",4887,810,2024-06-18,"29,032053394638200",15,"29,84261976212140",Temperature Controlled,389,in-stock,266,2024-06-25 14:56:40.579 Z,2024-01-21,2024-08-25
3687,230,prod-00703,2814,28,"1,0352919810762300",2814,4445,2024-05-07,"48,18224762382090",72,"10,504238672701800",Temperature Controlled,209,backordered,910,2024-07-14 14:56:40.586 Z,2024-03-31,2024-06-18
5799,179,prod-00703,4105,27,"4,0502582971806800",4105,919,2024-07-25,"49,782159231468200",73,"28,1463225847319",Temperature Controlled,206,backordered,114,2024-05-23 14:56:40.604 Z,2024-03-09,2024-09-04
6696,564,prod-00703,1635,38,"3,214805135737180",1635,8565,2024-03-18,"42,191070098251300",31,"13,849874521963000",Temperature Controlled,389,backordered,935,2024-05-11 14:56:40.612 Z,2023-09-22,2024-04-28
8303,646,prod-00703,3578,38,"4,839098091995120",3578,6146,2024-12-04,"31,296500397926400",62,"24,828231505458300",Frozen,185,backordered,540,2024-05-24 14:56:40.627 Z,2024-06-09,2025-01-12
8535,196,prod-00703,3581,37,"1,7082634051401600",3581,8072,2024-08-24,"14,67372732946510",42,"8,866321188167140",Frozen,61,in-stock,209,2024-07-03 14:56:40.629 Z,2024-05-29,2024-11-17
10631,227,prod-00703,2717,9,"3,4862221751470900",2717,4573,2024-09-23,"4,970658587429750",63,"8,2017168423325",Ambient,345,in-stock,409,2024-03-17 14:56:40.648 Z,2024-07-04,2024-11-13
11925,590,prod-00703,4902,26,"3,072608568993800",4902,1657,2024-10-04,"45,69048183199950",26,"19,01903303586030",Ambient,490,in-stock,296,2024-06-17 14:56:40.658 Z,2024-08-31,2024-11-20
13072,936,prod-00703,1637,6,"4,332983269317170",1637,5527,2024-08-03,"23,04164136597970",100,"22,80798131533270",Temperature Controlled,317,backordered,932,2024-05-01 14:56:40.664 Z,2024-05-27,2024-09-14
14150,736,prod-00703,4413,9,"2,6953762951156700",4413,9656,2024-03-08,"44,52347430628500",4,"18,164535694004700",Frozen,470,in-stock,327,2024-04-20 14:56:40.670 Z,2024-01-02,2024-05-10
14410,270,prod-00703,3273,12,"3,243839919989070",3273,82,2024-10-05,"15,129775830274000",74,"4,410745355555070",Ambient,487,backordered,128,2024-04-07 14:56:40.672 Z,2024-06-26,2024-12-15
15690,982,prod-00703,13,5,"2,5145362558964100",13,6117,2024-09-21,"4,154995112633100",98,"25,799054114791000",Frozen,84,in-stock,33,2024-06-29 14:56:40.679 Z,2024-05-09,2024-10-30
16607,84,prod-00703,4757,16,"4,135414634045050",4757,4558,2024-02-01,"47,6475215890419",53,"12,65092638947190",Temperature Controlled,359,backordered,156,2024-05-14 14:56:40.702 Z,2024-01-01,2024-03-06
17679,102,prod-00703,51,22,"4,769604391034320",51,7652,2024-04-21,"21,56206443888490",4,"19,019704929190500",Frozen,465,backordered,488,2024-05-03 14:56:40.712 Z,2023-10-26,2024-05-22
19159,209,prod-00703,3881,30,"1,9204862558163300",3881,1340,2024-06-16,"4,718996643879370",76,"13,979154250478000",Frozen,296,backordered,495,2024-06-05 14:56:40.726 Z,2024-04-24,2024-07-20
21,213,prod-00086,447,10,"4,07153248927562",447,4889,2024-06-28,"23,40079919725600",95,"20,185595200532800",Temperature Controlled,75,backordered,378,2024-08-07 14:56:40.567 Z,2024-01-21,2024-09-12
445,883,prod-00086,92,1,"2,593145054139170",92,7924,2024-03-31,"47,24107332716810",23,"29,84587810743310",Temperature Controlled,479,backordered,598,2024-05-17 14:56:40.569 Z,2024-01-22,2024-05-15
945,927,prod-00086,2216,47,"4,956574443501320",2216,9589,2024-07-09,"5,026580897677790",39,"3,1079534003693500",Temperature Controlled,134,backordered,681,2024-03-11 14:56:40.572 Z,2024-05-26,2024-08-13
1024,681,prod-00086,1659,42,"4,898714040558590",1659,3320,2024-11-15,"3,3976771398393900",66,"18,36887594545240",Frozen,435,backordered,141,2024-07-01 14:56:40.573 Z,2024-06-12,2025-01-28
1412,681,prod-00086,830,16,"3,080470323481910",830,681,2024-10-26,"18,930972332300200",27,"5,544835348576000",Frozen,398,in-stock,784,2024-04-12 14:56:40.575 Z,2024-08-28,2024-12-14
2408,455,prod-00086,3300,33,"4,756829796167680",3300,4935,2024-10-24,"32,21963670393560",23,"15,773179661284900",Ambient,343,backordered,471,2024-04-01 14:56:40.580 Z,2024-08-03,2025-01-11
2481,122,prod-00086,3272,7,"2,7657217124735900",3272,3025,2024-03-02,"46,98758630377490",86,"6,250547059726210",Temperature Controlled,113,in-stock,82,2024-03-11 14:56:40.580 Z,2024-01-30,2024-05-01
3937,778,prod-00086,234,36,"3,7390491542743000",234,3982,2024-05-25,"43,55333106359030",34,"27,581609103734700",Temperature Controlled,317,in-stock,424,2024-06-15 14:56:40.588 Z,2024-02-28,2024-07-22
4416,257,prod-00086,1267,47,"1,7742605424349700",1267,4032,2024-12-18,"21,271043353187300",15,"12,168704978163800",Frozen,43,backordered,547,2024-03-16 14:56:40.591 Z,2024-10-01,2025-01-25
4775,794,prod-00086,110,39,"4,857338971303910",110,7613,2024-01-02,"34,13316223995370",4,"4,2058582137466300",Ambient,169,in-stock,710,2024-06-27 14:56:40.593 Z,2023-10-07,2024-03-12
5622,762,prod-00086,3467,8,"1,177373289139350",3467,8035,2024-09-25,"18,79590746205950",89,"21,282367586947200",Temperature Controlled,224,in-stock,386,2024-04-21 14:56:40.602 Z,2024-05-16,2024-12-06
6827,97,prod-00086,42,46,"4,715603008883000",42,4751,2024-06-11,"49,790143390615600",58,"4,729956877239530",Ambient,268,backordered,183,2024-04-11 14:56:40.613 Z,2024-02-06,2024-08-11
8027,393,prod-00086,2182,24,"3,4684703962733000",2182,6575,2024-08-31,"13,765697530665000",28,"1,8154838192649100",Frozen,265,in-stock,759,2024-06-17 14:56:40.624 Z,2024-05-24,2024-10-27
8739,470,prod-00086,1325,45,"3,5664984336121300",1325,9348,2024-06-19,"14,812228808324300",75,"21,387735896192800",Ambient,88,backordered,79,2024-03-05 14:56:40.631 Z,2023-12-28,2024-08-19
8804,643,prod-00086,823,11,"3,0844230119733500",823,6785,2024-12-14,"36,93807729137650",59,"20,433464254010300",Frozen,444,in-stock,933,2024-05-09 14:56:40.631 Z,2024-09-07,2025-01-13
10029,225,prod-00086,4579,30,"4,817945070063390",4579,305,2024-05-07,"25,05783455899510",73,"15,997257209300700",Frozen,173,in-stock,211,2024-03-21 14:56:40.643 Z,2024-01-02,2024-07-22
11153,470,prod-00086,3129,15,"4,206934653679330",3129,2626,2024-01-30,"29,518710212165000",43,"18,464871518302100",Ambient,334,in-stock,447,2024-03-27 14:56:40.652 Z,2023-12-04,2024-03-22
12314,600,prod-00086,3939,40,"3,286146338498500",3939,9196,2024-08-01,"42,231328439789200",81,"11,324287566409900",Ambient,359,backordered,974,2024-07-02 14:56:40.660 Z,2024-04-19,2024-10-24
16919,438,prod-00086,507,26,"2,503458108474190",507,5664,2024-09-20,"42,38867044432280",70,"10,868206173689200",Ambient,324,in-stock,270,2024-06-23 14:56:40.705 Z,2024-08-08,2024-11-15
17086,514,prod-00086,1803,40,"1,3437120626427500",1803,6969,2024-01-03,"25,637924144370700",27,"0,8805980476900070",Temperature Controlled,70,backordered,807,2024-04-25 14:56:40.706 Z,2023-07-08,2024-03-28
17286,868,prod-00086,4376,40,"1,525336742448520",4376,3894,2024-12-14,"15,086791927867600",21,"18,66519640544590",Frozen,58,backordered,511,2024-04-04 14:56:40.709 Z,2024-08-02,2025-01-26
18246,595,prod-00086,4318,30,"3,959037662051770",4318,2875,2024-05-02,"17,9294456919196",60,"13,215775251750400",Ambient,322,backordered,398,2024-04-03 14:56:40.717 Z,2023-12-26,2024-06-10
22,554,prod-00515,339,30,"2,8223724633624000",339,771,2024-02-07,"37,38188314082060",65,"19,139474396784000",Frozen,398,backordered,879,2024-04-21 14:56:40.567 Z,2023-11-12,2024-03-08
1561,928,prod-00515,1471,50,"4,576510885710400",1471,8161,2024-08-08,"19,3629200142376",98,"11,01543455404500",Frozen,485,backordered,207,2024-06-29 14:56:40.576 Z,2024-03-26,2024-09-09
1785,319,prod-00515,2538,23,"4,373273808300840",2538,577,2024-04-11,"2,751604397829750",83,"9,837657857438750",Ambient,456,backordered,478,2024-03-18 14:56:40.577 Z,2023-11-28,2024-05-20
2185,151,prod-00515,232,3,"4,722549688474520",232,8464,2024-09-14,"0,5852664627752850",54,"19,43627121195090",Ambient,158,backordered,620,2024-08-07 14:56:40.579 Z,2024-03-21,2024-11-04
2562,963,prod-00515,3035,46,"2,2581969060132600",3035,1348,2024-04-08,"35,253837631013100",49,"2,587532414895740",Temperature Controlled,57,backordered,83,2024-04-15 14:56:40.581 Z,2024-01-04,2024-06-30
4090,956,prod-00515,219,33,"3,1516112378286800",219,4192,2024-05-03,"10,714593679628500",92,"25,82988459196300",Frozen,112,in-stock,167,2024-03-06 14:56:40.589 Z,2024-01-04,2024-06-21
4751,147,prod-00515,4110,50,"1,0174570511264800",4110,1249,2024-02-20,"39,83404273075560",17,"9,692842868225090",Frozen,173,in-stock,122,2024-06-18 14:56:40.593 Z,2023-09-29,2024-05-11
6418,557,prod-00515,2926,48,"4,252770421214930",2926,4984,2024-03-28,"49,95896713418700",10,"11,453978917946600",Temperature Controlled,221,backordered,412,2024-05-02 14:56:40.610 Z,2024-01-15,2024-05-30
7814,284,prod-00515,2159,32,"1,6776484240251200",2159,4914,2024-03-22,"25,464547465592400",84,"14,789354700605400",Temperature Controlled,31,backordered,748,2024-06-19 14:56:40.623 Z,2023-10-11,2024-04-21
7940,775,prod-00515,1580,5,"4,648151406074710",1580,4968,2024-02-08,"22,68661319263710",92,"28,58803470178620",Ambient,190,in-stock,425,2024-07-19 14:56:40.624 Z,2023-09-22,2024-04-11
8415,704,prod-00515,1650,9,"2,1308661245377200",1650,6755,2024-05-27,"17,36322383451280",17,"9,644368033444460",Temperature Controlled,492,in-stock,425,2024-03-27 14:56:40.628 Z,2024-03-08,2024-08-15
13366,221,prod-00515,4887,34,"1,6872559087156900",4887,979,2024-09-12,"43,44095550499100",49,"10,21000291570590",Frozen,335,backordered,289,2024-04-18 14:56:40.666 Z,2024-04-09,2024-10-26
13613,972,prod-00515,1802,44,"1,3580656583819900",1802,5180,2024-11-03,"47,717991516795400",67,"12,626812718288900",Ambient,342,in-stock,48,2024-05-11 14:56:40.667 Z,2024-06-23,2025-01-29
14413,818,prod-00515,3951,12,"1,4399845413690400",3951,2430,2024-07-22,"49,69638991379940",32,"0,1559716849787290",Frozen,301,backordered,97,2024-08-25 14:56:40.672 Z,2024-04-16,2024-09-15
14565,170,prod-00515,2904,25,"2,1346455349716800",2904,8381,2024-07-06,"12,67419355900560",91,"2,1649648334664400",Temperature Controlled,319,backordered,359,2024-07-29 14:56:40.673 Z,2024-02-06,2024-09-19
14683,499,prod-00515,4674,4,"2,999246773154290",4674,7350,2024-06-19,"35,65465228173910",47,"14,789392279335100",Temperature Controlled,362,in-stock,258,2024-03-31 14:56:40.673 Z,2024-02-29,2024-08-02
15920,234,prod-00515,211,17,"1,288509291519530",211,2331,2024-04-19,"25,286177138099500",57,"18,199019341308900",Frozen,175,in-stock,860,2024-03-02 14:56:40.681 Z,2023-11-25,2024-05-26
23,850,prod-00109,2252,21,"1,1106666498476400",2252,5942,2024-09-07,"27,217675999498700",23,"1,2576279009896200",Temperature Controlled,88,in-stock,325,2024-03-02 14:56:40.567 Z,2024-04-28,2024-11-27
282,458,prod-00109,813,40,"1,7808251762312300",813,900,2024-02-04,"41,50290104073010",70,"16,01733417714760",Ambient,376,backordered,44,2024-06-02 14:56:40.568 Z,2023-09-28,2024-03-12
2614,220,prod-00109,4729,18,"2,8668705970264300",4729,152,2024-09-30,"17,716863965649300",13,"16,143585981822500",Frozen,477,in-stock,904,2024-06-04 14:56:40.581 Z,2024-04-30,2024-12-21
3746,103,prod-00109,4319,29,"3,592123585062010",4319,1212,2024-01-07,"42,79327219679750",73,"29,042196724370800",Ambient,135,in-stock,944,2024-07-21 14:56:40.587 Z,2023-09-17,2024-03-20
5043,967,prod-00109,277,14,"2,969740108477230",277,6,2024-01-08,"3,8168101140153900",38,"7,334588306874850",Temperature Controlled,471,in-stock,481,2024-06-11 14:56:40.594 Z,2023-10-21,2024-04-06
6384,345,prod-00109,4364,45,"2,89272011010864",4364,656,2024-09-16,"6,18289532777964",30,"8,158220663274020",Frozen,57,in-stock,307,2024-03-28 14:56:40.609 Z,2024-07-27,2024-10-28
7777,804,prod-00109,11,42,"4,355093147305280",11,5103,2024-09-04,"34,461245511871800",93,"2,086119670145710",Temperature Controlled,438,in-stock,117,2024-05-16 14:56:40.622 Z,2024-08-03,2024-10-21
8554,544,prod-00109,3167,21,"4,066412523521970",3167,5596,2024-02-13,"48,58214624957840",61,"9,695460786468650",Ambient,339,in-stock,480,2024-07-15 14:56:40.629 Z,2023-11-13,2024-03-26
9486,814,prod-00109,3623,17,"2,2742438635204700",3623,2629,2024-12-02,"36,86411490768250",32,"11,448099074736100",Temperature Controlled,61,backordered,665,2024-05-09 14:56:40.638 Z,2024-09-16,2025-02-20
10378,616,prod-00109,4841,21,"2,8105616964441300",4841,5793,2024-09-14,"25,881471270317100",86,"8,717011617327060",Frozen,208,backordered,580,2024-07-18 14:56:40.646 Z,2024-06-03,2024-10-29
